,contract_id,customer_id,customer_parent_company_id,shipping_date,market,contract_type,material_id,incoterms,country,region_id,CRM_client_type,CRM_client_segment,CRM_client_industry,cost_ifso,cost_dir,cost_overhead,cost_commercial,custom_duties,parity_value,units,price_per_unit,revenue
2384,1,1,-1,23.06.2018,domestic,spot,430605,FCA,RU,74,processor,Строительство,Пр-во строительных материалов,29552270.973102003,0,0,0.0,0,328826.76455599,63.33450789636999,295522.70973102,18716785.393016
2385,3,3,-1,21.06.2018,domestic,spot,430605,FCA,RU,61,trader,Торговля,Торговля,29552270.973102003,0,0,0.0,0,314115.53438924,63.33450789636999,295522.70973102,18716785.393016
2386,3,3,-1,22.06.2018,domestic,spot,430605,FCA,RU,78,trader,Торговля,Торговля,29552270.973102003,0,0,0.0,0,316684.13195874,63.33450789636999,295522.70973102,18716785.393016
2387,3,3,-1,29.06.2018,domestic,spot,430605,FCA,RU,78,trader,Торговля,Торговля,29552270.895186,0,0,0.0,0,316684.13195874,42.223005264247,295522.70895186,12477856.895778999
2388,4,4,-1,16.06.2018,domestic,spot,430605,FCA,RU,66,processor,Строительство,Пр-во строительных материалов,29552270.973102003,0,0,0.0,0,328826.76455599,63.33450789636999,295522.70973102,18716785.393016
2389,5,5,-1,04.06.2018,domestic,longterm,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,29111961.023571998,0,0,26623665.703888,0,325907.53383042,126.66901579273998,298185.05211364,37770807.075342
2390,5,5,-1,06.06.2018,domestic,longterm,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,29111961.023571998,0,0,13311832.851944,0,325907.53383042,63.33450789636999,298185.05211364,18885403.537671
2391,5,5,-1,24.06.2018,domestic,longterm,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,29111961.023571998,0,0,13311832.851944,0,325907.53383042,63.33450789636999,298185.05211364,18885403.537671
2392,5,5,-1,27.06.2018,domestic,longterm,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,29111961.023571998,0,0,13311832.851944,0,325907.53383042,63.33450789636999,298185.05211364,18885403.537671
2393,8,8,-1,02.06.2018,domestic,spot,430605,CPT,RU,67,processor,Строительство,Пр-во строительных материалов,29595642.872513,0,0,1686165.0338126998,0,325907.53383042,5.277875658030901,306970.85256862,1620153.9904969
2394,11,11,-1,25.06.2018,domestic,spot,430605,CPT,RU,02,processor,Строительство,Пр-во строительных материалов,29436088.612287,0,0,17571618.861912,0,327288.16955389,126.66901579273998,299516.23966741,37939427.292613
2395,12,12,3,04.06.2018,domestic,longterm,430605,CPT,RU,78,processor,Строительство,Пр-во строительных материалов,28979844.430018,0,0,39136789.464362,0,316684.13195874,126.66901579273998,300847.42566285,38108047.312493
2396,12,12,3,11.06.2018,domestic,longterm,430605,CPT,RU,78,processor,Строительство,Пр-во строительных материалов,28979844.430018,0,0,19169040.186446,0,316684.13195874,63.33450789636999,300847.42566285,19054023.656246
2397,12,12,3,16.06.2018,domestic,longterm,430605,CPT,RU,78,processor,Строительство,Пр-во строительных материалов,28979844.430018,0,0,19169040.186446,0,316684.13195874,63.33450789636999,300847.42566285,19054023.656246
2398,15,15,-1,24.06.2018,domestic,spot,430605,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,29627241.902787,0,0,9052046.8419769,0,327288.16955389,63.33450789636999,302178.61321662,19138333.764882002
2399,16,16,-1,17.06.2018,domestic,spot,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,29511317.133870002,0,0,13311832.851944,0,325907.53383042,63.33450789636999,302178.61321662,19138333.764882002
2400,17,17,-1,09.06.2018,domestic,spot,430605,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,29387739.563681,0,0,11980652.080024,0,314115.53438924,31.667253948185,308834.51826055,9779941.1177224
2401,17,17,-1,21.06.2018,domestic,spot,430605,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,29590058.130572997,0,0,11980652.080024,0,314115.53438924,31.667253948185,308834.51826055,9779941.1177224
2402,52,52,-1,11.06.2018,domestic,spot,430605,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,29627241.824871004,0,0,6034691.6114659,0,327288.16955389,42.223005264247,302178.61243746,12758889.14369
2403,52,52,-1,22.06.2018,domestic,spot,430605,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,29627241.824871004,0,0,6034694.7530586,0,327288.16955389,42.223005264247,302178.61243746,12758889.14369
2404,52,52,-1,24.06.2018,domestic,spot,430605,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,29627241.850842997,0,0,6789031.98989,0,327288.16955389,47.500880922278,302178.61269718,14353750.298988
2405,52,52,-1,28.06.2018,domestic,spot,430605,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,29627241.902787,0,0,9052046.8419769,0,327288.16955389,63.33450789636999,302178.61321662,19138333.764882002
2406,18,18,-1,02.06.2018,domestic,spot,430605,CPT,RU,26,processor,Строительство,Пр-во строительных материалов,29340929.677309997,0,0,25026247.520947002,0,314115.53438924,63.33450789636999,308834.51670222,19559882.136749
2407,18,18,-1,05.06.2018,domestic,spot,430605,CPT,RU,26,processor,Строительство,Пр-во строительных материалов,29340929.677309997,0,0,25026247.520947002,0,314115.53438924,63.33450789636999,308834.51670222,19559882.136749
2408,18,18,-1,06.06.2018,domestic,spot,430605,CPT,RU,26,processor,Строительство,Пр-во строительных материалов,29340929.677309997,0,0,25026247.520947002,0,314115.53438924,63.33450789636999,308834.51670222,19559882.136749
2409,20,20,-1,26.06.2018,domestic,spot,430605,CPT,RU,35,processor,Строительство,Пр-во строительных материалов,29489699.828587,0,0,9983877.7805508,0,316684.13195874,31.667253948185,306172.17431961,9695631.996047
2410,27,27,-1,12.06.2018,domestic,spot,430605,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,29308630.957004998,0,0,7454625.517442799,0,328826.76455599,63.33450789636999,297120.11453726,18817956.24033
2411,28,28,-1,16.06.2018,domestic,spot,430605,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,29540336.037678003,0,0,28753558.708871998,0,314115.53438924,63.33450789636999,310165.704256,19644192.245385002
2412,28,28,-1,28.06.2018,domestic,spot,430605,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,29558557.119236,0,0,12439905.802089,0,314115.53438924,31.667253948185,310165.70269767,9822096.073344301
2413,30,30,-1,29.06.2018,domestic,spot,430605,FCA,RU,55,processor,Строительство,Пр-во строительных материалов,29685389.572646003,0,0,0.0,0,317740.64956815,5.277875658030901,296853.89572646,1566757.9502463
2414,55,55,-1,02.06.2018,domestic,spot,430605,CPT,RU,26,processor,Строительство,Пр-во строительных материалов,29607167.188064,0,0,8342081.459784799,0,314115.53438924,21.111502632123,311496.89180977,6576167.4513402
2415,56,56,-1,02.06.2018,domestic,spot,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,29511317.133870002,0,0,13311832.851944,0,325907.53383042,63.33450789636999,302178.61321662,19138333.764882002
2416,56,56,-1,19.06.2018,domestic,spot,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,29511317.289703004,0,0,6655916.425972099,0,325907.53383042,31.667253948185,302178.61477495,9569166.9317892
2417,58,58,5,19.06.2018,domestic,spot,430605,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,29573834.983509004,0,0,4714606.9447981,0,327288.16955389,26.389378290154,302178.61477495,7974305.776491
2418,58,58,5,26.06.2018,domestic,spot,430605,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,29573834.983509004,0,0,3816058.0387962996,0,327288.16955389,21.111502632123,302178.61477495,6379444.6211928
2419,36,36,-1,10.06.2018,domestic,spot,430605,CPT,RU,61,trader,Торговля,Торговля,29698672.359363,0,0,18350363.132069,0,314115.53438924,47.500880922278,310165.70477544,14733144.208712
2420,136,128,-1,30.06.2018,domestic,spot,430605,CPT,RU,14,trader,Торговля,Торговля,29760910.393246002,0,0,18034695.902236,0,315927.95060702,25.132741228718,319484.0135794,8029509.040003399
2421,40,40,-1,24.06.2018,domestic,spot,430605,FCA,RU,02,processor,Строительство,Пр-во строительных материалов,29552270.973102003,0,0,0.0,0,327288.16955389,63.33450789636999,295522.70973102,18716785.393016
2422,41,41,-1,22.06.2018,domestic,spot,430605,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,29543216.921774,0,0,3727314.3295177002,0,328826.76455599,31.667253948185,299516.23966741,9484856.8231533
2423,41,41,-1,24.06.2018,domestic,spot,430605,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,29543216.921774,0,0,3327826.2660946,0,328826.76455599,31.667253948185,299516.23966741,9484856.8231533
2424,41,41,-1,30.06.2018,domestic,spot,430605,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,29548243.47002,0,0,7454625.517442799,0,328826.76455599,63.33450789636999,299516.23966741,18969713.646307
2425,60,60,-1,25.06.2018,domestic,spot,430605,FCA,RU,58,processor,Строительство,Пр-во строительных материалов,29552270.973102003,0,0,0.0,0,327288.16955389,63.33450789636999,295522.70973102,18716785.393016
2426,42,42,4,03.06.2018,domestic,spot,430605,CPT,RU,66,trader,Торговля,Торговля,29641426.156419,0,0,8596880.3319542,0,328826.76455599,81.807072699478,300448.0665314,24578776.821151998
2427,42,42,4,17.06.2018,domestic,spot,430605,CPT,RU,66,trader,Торговля,Торговля,29641426.287118,0,0,3327826.2660946,0,328826.76455599,31.667253948185,300448.06783839,9514365.262479901
2428,45,45,-1,03.06.2018,domestic,spot,430605,CPT,RU,74,trader,Торговля,Торговля,29673109.311363,0,0,4392904.7154779,0,328826.76455599,31.667253948185,302178.61477495,9569166.9317892
2429,45,45,-1,13.06.2018,domestic,spot,430605,CPT,RU,50,trader,Торговля,Торговля,29511317.289703004,0,0,6522797.7204615,0,325907.53383042,31.667253948185,302178.61477495,9569166.9317892
2430,45,45,-1,14.06.2018,domestic,spot,430605,CPT,RU,74,trader,Торговля,Торговля,29673109.311363,0,0,4392904.7154779,0,328826.76455599,31.667253948185,302178.61477495,9569166.9317892
2431,45,45,-1,15.06.2018,domestic,spot,430605,CPT,RU,50,trader,Торговля,Торговля,29511317.133870002,0,0,13045595.440923,0,325907.53383042,63.33450789636999,302178.61321662,19138333.764882002
2432,45,45,-1,19.06.2018,domestic,spot,430605,CPT,RU,33,trader,Торговля,Торговля,29559383.657303,0,0,6256563.4510331,0,325907.53383042,31.667253948185,302178.61477495,9569166.9317892
2433,45,45,-1,25.06.2018,domestic,spot,430605,CPT,RU,64,trader,Торговля,Торговля,29338215.378657002,0,0,14110541.943415,0,327288.16955389,63.33450789636999,302178.61321662,19138333.764882002
2434,46,46,-1,13.06.2018,domestic,spot,430605,FCA,RU,02,processor,Строительство,Пр-во строительных материалов,29685389.572646003,0,0,0.0,0,327288.16955389,31.667253948185,296853.89572646,9400547.7014779
2435,49,49,-1,10.06.2018,domestic,spot,430605,CPT,RU,89,processor,Строительство,Пр-во строительных материалов,29346100.782451,0,0,24453538.32179,0,328826.76455599,50.265482457437,311496.89124877,15657541.522610998
2436,68,68,-1,02.06.2018,domestic,spot,430607,CPT,RU,16,processor,Строительство,Пр-во строительных материалов,29685675.526144,0,0,10649468.166511,0,327288.16955389,63.33450789636999,302178.61321662,19138333.764882002
2437,68,68,-1,15.06.2018,domestic,spot,430607,CPT,RU,16,processor,Строительство,Пр-во строительных материалов,29685675.526144,0,0,10649468.166511,0,327288.16955389,63.33450789636999,302178.61321662,19138333.764882002
2438,15,15,-1,25.06.2018,domestic,spot,430607,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,29627241.902787,0,0,9052046.8419769,0,327288.16955389,63.33450789636999,302178.61321662,19138333.764882002
2439,16,16,-1,18.06.2018,domestic,spot,430607,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,29511317.133870002,0,0,12246886.349452,0,325907.53383042,63.33450789636999,302178.61321662,19138333.764882002
2440,17,17,-1,30.06.2018,domestic,spot,430607,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,29387739.407847997,0,0,27688612.20638,0,314115.53438924,63.33450789636999,308834.51670222,19559882.136749
2441,69,69,-1,25.06.2018,domestic,spot,430607,FCA,RU,55,trader,Строительство,Пр-во строительных материалов,29685389.572646003,0,0,0.0,0,317740.64956815,63.33450789636999,296853.89572646,18801095.402956
2442,25,25,-1,14.06.2018,domestic,spot,430607,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,29573834.827676002,0,0,11448199.24913,0,327288.16955389,63.33450789636999,302178.61321662,19138333.764882002
2443,58,58,5,26.06.2018,domestic,spot,430607,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,29573834.983509004,0,0,1908027.4486018002,0,327288.16955389,10.555751316062,302178.61477495,3189722.3105964
2444,36,36,-1,10.06.2018,domestic,spot,430607,CPT,RU,61,trader,Торговля,Торговля,29698672.151586,0,0,6116787.7106895,0,314115.53438924,15.833626974093,310165.70269767,4911048.0366720995
2445,45,45,-1,13.06.2018,domestic,spot,430607,CPT,RU,50,trader,Торговля,Торговля,29511317.289703004,0,0,6522797.7204615,0,325907.53383042,31.667253948185,302178.61477495,9569166.9317892
2446,49,49,-1,15.06.2018,domestic,spot,430607,FCA,RU,72,processor,Строительство,Пр-во строительных материалов,29286033.618181,0,0,0.0,0,328826.76455599,31.667253948185,292860.33618181,9274082.6372202
2447,64,64,-1,06.06.2018,domestic,spot,430604,FCA,RU,36,processor,Строительство,Пр-во строительных материалов,29699743.65908,0,0,0.0,0,325907.53383042,10.555751316062,305373.45555402,3223446.2553547
2448,64,64,-1,18.06.2018,domestic,spot,430604,FCA,RU,36,processor,Строительство,Пр-во строительных материалов,29699743.65908,0,0,0.0,0,325907.53383042,10.555751316062,305373.45555402,3223446.2553547
2449,2,2,-1,16.06.2018,domestic,spot,430604,FCA,RU,32,processor,Строительство,Пр-во строительных материалов,29574061.097146995,0,0,0.0,0,325907.53383042,63.33450789636999,302178.61321662,19138333.764882002
2450,2,2,-1,26.06.2018,domestic,spot,430604,FCA,RU,32,processor,Строительство,Пр-во строительных материалов,29574061.045203004,0,0,0.0,0,325907.53383042,47.500880922278,302178.61269718,14353750.298988
2451,66,66,-1,27.06.2018,domestic,spot,430604,FCA,RU,57,processor,Строительство,Пр-во строительных материалов,29707179.135693,0,0,0.0,0,325907.53383042,13.194689145077,303509.79734207,4004717.4284139
2452,36,36,-1,10.06.2018,domestic,spot,430604,FCA,RU,71,trader,Торговля,Торговля,29574061.252979998,0,0,0.0,0,325907.53383042,21.111502632123,302178.61477495,6379444.6211928
2453,36,36,-1,20.06.2018,domestic,spot,430604,FCA,RU,71,trader,Торговля,Торговля,29574061.045203004,0,0,0.0,0,325907.53383042,23.750440461139,302178.61477495,7176875.198841901
2454,36,36,-1,28.06.2018,domestic,spot,430604,FCA,RU,71,trader,Торговля,Торговля,29574061.252979998,0,0,0.0,0,325907.53383042,26.389378290154,302178.61477495,7974305.776491
2455,44,44,-1,20.06.2018,domestic,spot,430604,FCA,RU,39,processor,Строительство,Пр-во строительных материалов,29574061.252979998,0,0,0.0,0,316684.13195874,31.667253948185,302178.61477495,9569166.9317892
2456,124,120,-1,09.06.2018,domestic,spot,430604,FCA,RU,39,processor,Тара и упаковка,Пр-во упаковочных материалов,29440942.185937,0,0,0.0,0,316684.13195874,63.33450789636999,300847.42566285,19054023.656246
2457,124,120,-1,20.06.2018,domestic,spot,430604,FCA,RU,39,processor,Тара и упаковка,Пр-во упаковочных материалов,29440942.185937,0,0,0.0,0,316684.13195874,63.33450789636999,300847.42566285,19054023.656246
2458,124,120,-1,22.06.2018,domestic,spot,430604,FCA,RU,39,processor,Тара и упаковка,Пр-во упаковочных материалов,29440942.34177,0,0,0.0,0,316684.13195874,63.33450789636999,300847.42566285,19054023.656246
2459,53,53,-1,05.06.2018,domestic,spot,430605,FCA,RU,71,processor,Строительство,Пр-во строительных материалов,29574060.837426,0,0,0.0,0,325907.53383042,47.500880922278,302178.61269718,14353750.298988
2460,53,53,-1,09.06.2018,domestic,spot,430605,FCA,RU,71,processor,Строительство,Пр-во строительных материалов,29574060.878980998,0,0,0.0,0,325907.53383042,65.973445725386,302178.61327896,19935764.342531
2461,53,53,-1,13.06.2018,domestic,spot,430605,FCA,RU,71,processor,Строительство,Пр-во строительных материалов,29574060.941314,0,0,0.0,0,325907.53383042,31.667253948185,302178.61477495,9569166.9317892
2462,53,53,-1,16.06.2018,domestic,spot,430605,FCA,RU,71,processor,Строительство,Пр-во строительных материалов,29574060.941314,0,0,0.0,0,325907.53383042,31.667253948185,302178.61477495,9569166.9317892
2463,166,53,-1,26.06.2018,domestic,spot,430605,FCA,RU,71,processor,Строительство,Пр-во строительных материалов,29574060.912981,0,0,0.0,0,325907.53383042,58.056632238339006,302178.61307496,17543472.609584
2464,166,53,-1,26.06.2018,domestic,spot,430605,FCA,RU,71,processor,Строительство,Пр-во строительных материалов,29574060.985838,0,0,0.0,0,325907.53383042,18.472564803108,302178.61477495,5582014.0435437
2465,44,44,-1,20.06.2018,domestic,spot,430605,FCA,RU,39,processor,Строительство,Пр-во строительных материалов,29574060.941314,0,0,0.0,0,316684.13195874,31.667253948185,302178.61477495,9569166.9317892
2466,124,120,-1,04.06.2018,domestic,spot,430605,FCA,RU,39,processor,Тара и упаковка,Пр-во упаковочных материалов,29440942.185937,0,0,0.0,0,316684.13195874,63.33450789636999,300847.42566285,19054023.656246
2467,124,120,-1,22.06.2018,domestic,spot,430605,FCA,RU,39,processor,Тара и упаковка,Пр-во упаковочных материалов,29440942.030103996,0,0,0.0,0,316684.13195874,63.33450789636999,300847.42566285,19054023.656246
2468,53,53,-1,09.06.2018,domestic,spot,430607,FCA,RU,71,processor,Строительство,Пр-во строительных материалов,29574060.629647996,0,0,0.0,0,325907.53383042,15.833626974093,302178.61477495,4784583.4658946
2469,166,53,-1,26.06.2018,domestic,spot,430607,FCA,RU,71,processor,Строительство,Пр-во строительных материалов,29574060.629647996,0,0,0.0,0,325907.53383042,15.833626974093,302178.61477495,4784583.4658946
2470,166,53,-1,26.06.2018,domestic,spot,430607,FCA,RU,71,processor,Строительство,Пр-во строительных материалов,29574060.837426,0,0,0.0,0,325907.53383042,95.00176184455499,302178.61373607,28707500.696671996
2471,3,3,-1,05.06.2018,domestic,spot,430604,FCA,RU,78,trader,Торговля,Торговля,29636657.219460998,0,0,0.0,0,316684.13195874,36.945129606216,306172.17476484,11311570.678504
2472,3,3,-1,05.06.2018,domestic,spot,430604,FCA,RU,78,trader,Торговля,Торговля,29636657.019103996,0,0,0.0,0,316684.13195874,21.111502632123,306172.17276128,6463754.6311326
2473,3,3,-1,15.06.2018,domestic,spot,430604,FCA,RU,78,trader,Торговля,Торговля,29636657.486603003,0,0,0.0,0,316684.13195874,21.111502632123,306172.17276128,6463754.6311326
2474,3,3,-1,18.06.2018,domestic,spot,430604,FCA,RU,78,trader,Торговля,Торговля,29636657.33077,0,0,0.0,0,316684.13195874,63.33450789636999,306172.17431961,19391263.992094
2475,3,3,-1,21.06.2018,domestic,spot,430604,FCA,RU,78,trader,Торговля,Торговля,29636657.486603003,0,0,0.0,0,316684.13195874,21.111502632123,306172.17276128,6463754.6311326
2476,3,3,-1,22.06.2018,domestic,spot,430604,FCA,RU,78,trader,Торговля,Торговля,29636657.299603004,0,0,0.0,0,316684.13195874,52.778756580309,306172.17369627,16159386.627179999
2477,3,3,-1,26.06.2018,domestic,spot,430604,FCA,RU,78,trader,Торговля,Торговля,29636657.33077,0,0,0.0,0,316684.13195874,63.33450789636999,306172.17431961,19391263.992094
2478,3,3,-1,28.06.2018,domestic,spot,430604,FCA,RU,78,trader,Торговля,Торговля,29636657.388182,0,0,0.0,0,316684.13195874,100.27963750259,306172.17448364,30702834.670597997
2479,3,3,-1,05.06.2018,domestic,spot,430605,FCA,RU,78,trader,Торговля,Торговля,29636657.112603996,0,0,0.0,0,316684.13195874,26.389378290154,306172.17369627,8079693.313589799
2480,3,3,-1,05.06.2018,domestic,spot,430605,FCA,RU,78,trader,Торговля,Торговля,29636657.486603003,0,0,0.0,0,316684.13195874,42.223005264247,306172.17509877,12927509.360961
2481,3,3,-1,15.06.2018,domestic,spot,430605,FCA,RU,78,trader,Торговля,Торговля,29636657.252853002,0,0,0.0,0,316684.13195874,42.223005264247,306172.17509877,12927509.360961
2482,3,3,-1,21.06.2018,domestic,spot,430605,FCA,RU,78,trader,Торговля,Торговля,29636657.486603003,0,0,0.0,0,316684.13195874,42.223005264247,306172.17509877,12927509.360961
2483,3,3,-1,22.06.2018,domestic,spot,430605,FCA,RU,78,trader,Торговля,Торговля,29636657.486603003,0,0,0.0,0,316684.13195874,10.555751316062,306172.17743626,3231877.3649143
2484,3,3,-1,28.06.2018,domestic,spot,430605,FCA,RU,78,trader,Торговля,Торговля,29636657.112603996,0,0,0.0,0,316684.13195874,26.389378290154,306172.17369627,8079693.313589799
2485,0,0,-1,27.06.2018,domestic,spot,430604,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,30178182.975281,0,0,13711188.968476,0,325907.53383042,63.33450789636999,310165.704256,19644192.245385002
2486,1,1,-1,27.06.2018,domestic,spot,430604,FCA,RU,74,processor,Строительство,Пр-во строительных материалов,29420427.710576,0,0,0.0,0,328826.76455599,63.33450789636999,295522.70973102,18716785.393016
2487,3,3,-1,09.06.2018,domestic,spot,430604,FCA,RU,61,trader,Торговля,Торговля,29420427.710576,0,0,0.0,0,314115.53438924,31.667253948185,295522.70817269,9358392.647160001
2488,3,3,-1,26.06.2018,domestic,spot,430604,FCA,RU,78,trader,Торговля,Торговля,29420428.022240996,0,0,0.0,0,316684.13195874,21.111502632123,295522.71128935,6238928.4972373005
2489,4,4,-1,05.06.2018,domestic,spot,430604,FCA,RU,66,processor,Строительство,Пр-во строительных материалов,29420427.710576,0,0,0.0,0,328826.76455599,31.667253948185,295522.70817269,9358392.647160001
2490,4,4,-1,06.06.2018,domestic,spot,430604,FCA,RU,66,processor,Строительство,Пр-во строительных материалов,29420427.710576,0,0,0.0,0,328826.76455599,63.33450789636999,295522.70973102,18716785.393016
2491,4,4,-1,19.06.2018,domestic,spot,430604,FCA,RU,66,processor,Строительство,Пр-во строительных материалов,29420427.710576,0,0,0.0,0,328826.76455599,31.667253948185,295522.70817269,9358392.647160001
2492,6,6,-1,07.06.2018,domestic,spot,430604,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,29154190.277738,0,0,0.0,0,327288.16955389,126.66901579273998,292860.33540264,37096330.450185
2493,6,6,-1,14.06.2018,domestic,spot,430604,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,29154190.277738,0,0,0.0,0,327288.16955389,126.66901579273998,292860.33540264,37096330.450185
2494,6,6,-1,21.06.2018,domestic,spot,430604,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,29154190.355653998,0,0,0.0,0,327288.16955389,126.66901579273998,292860.33540264,37096330.450185
2495,7,7,-1,05.06.2018,domestic,spot,430604,CPT,RU,66,trader,Строительство,Пр-во строительных материалов,29549518.807038,0,0,6655649.3905965,0,328826.76455599,63.33450789636999,300847.42566285,19054023.656246
2496,7,7,-1,21.06.2018,domestic,spot,430604,CPT,RU,66,trader,Строительство,Пр-во строительных материалов,29549518.807038,0,0,6655649.3905965,0,328826.76455599,63.33450789636999,300847.42566285,19054023.656246
2497,15,15,-1,05.06.2018,domestic,spot,430604,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,29506080.055283003,0,0,9052046.8419769,0,327288.16955389,63.33450789636999,302178.61321662,19138333.764882002
2498,17,17,-1,10.06.2018,domestic,spot,430604,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,29255896.456988,0,0,11980648.938431,0,314115.53438924,31.667253948185,308834.51826055,9779941.1177224
2499,17,17,-1,21.06.2018,domestic,spot,430604,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,29255896.145322,0,0,13844304.532394,0,314115.53438924,31.667253948185,308834.51826055,9779941.1177224
2500,19,19,-1,08.06.2018,domestic,spot,430604,FCA,RU,43,processor,Строительство,Пр-во строительных материалов,29553546.465953004,0,0,0.0,0,327288.16955389,10.555751316062,296853.89572646,3133515.9004926
2501,19,19,-1,19.06.2018,domestic,spot,430604,FCA,RU,43,processor,Строительство,Пр-во строительных материалов,29553546.278953005,0,0,0.0,0,327288.16955389,26.389378290154,296853.89572646,7833789.7512316
2502,19,19,-1,21.06.2018,domestic,spot,430604,FCA,RU,43,processor,Строительство,Пр-во строительных материалов,29553546.278953005,0,0,0.0,0,327288.16955389,26.389378290154,296853.89572646,7833789.7512316
2503,22,22,-1,14.06.2018,domestic,spot,430604,FCA,RU,74,processor,Строительство,Пр-во строительных материалов,29420427.710576,0,0,0.0,0,328826.76455599,63.33450789636999,295522.70973102,18716785.393016
2504,27,27,-1,08.06.2018,domestic,spot,430604,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,29176787.694478996,0,0,7454625.517442799,0,328826.76455599,63.33450789636999,297120.11453726,18817956.24033
2505,27,27,-1,22.06.2018,domestic,spot,430604,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,29176787.694478996,0,0,6655649.3905965,0,328826.76455599,63.33450789636999,297120.11453726,18817956.24033
2506,145,136,-1,08.06.2018,domestic,spot,430604,FCA,RU,52,processor,Строительство,Пр-во строительных материалов,29420427.710576,0,0,0.0,0,327288.16955389,63.33450789636999,295522.70973102,18716785.393016
2507,145,136,-1,21.06.2018,domestic,spot,430604,FCA,RU,52,processor,Строительство,Пр-во строительных материалов,29420427.710576,0,0,0.0,0,327288.16955389,63.33450789636999,295522.70973102,18716785.393016
2508,31,31,-1,15.06.2018,domestic,spot,430604,FCA,RU,91,processor,Строительство,Пр-во строительных материалов,29420427.710576,0,0,0.0,0,314115.53438924,63.33450789636999,295522.70973102,18716785.393016
2509,31,31,-1,21.06.2018,domestic,spot,430604,FCA,RU,91,processor,Строительство,Пр-во строительных материалов,29420427.866409004,0,0,0.0,0,314115.53438924,63.33450789636999,295522.70973102,18716785.393016
2510,33,33,-1,05.06.2018,domestic,spot,430604,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,29686661.917671002,0,0,0.0,0,327288.16955389,52.778756580309,298185.05211364,15737836.281392
2511,125,121,-1,14.06.2018,domestic,spot,430604,FCA,RU,66,processor,Строительство,Пр-во строительных материалов,29420427.710576,0,0,0.0,0,328826.76455599,63.33450789636999,295522.70973102,18716785.393016
2512,39,39,-1,14.06.2018,domestic,spot,430604,FCA,RU,92,trader,Торговля,Торговля,29420427.710576,0,0,0.0,0,314115.53438924,31.667253948185,295522.70817269,9358392.647160001
2513,39,39,-1,25.06.2018,domestic,spot,430604,FCA,RU,92,trader,Торговля,Торговля,29420427.814464003,0,0,0.0,0,314115.53438924,47.500880922278,295522.71025046,14037589.069435999
2514,39,39,-1,10.06.2018,domestic,spot,430604,FCA,RU,35,trader,Торговля,Торговля,29420427.710576,0,0,0.0,0,316684.13195874,63.33450789636999,295522.70973102,18716785.393016
2515,39,39,-1,22.06.2018,domestic,spot,430604,FCA,RU,35,trader,Торговля,Торговля,29420427.710576,0,0,0.0,0,316684.13195874,63.33450789636999,295522.70973102,18716785.393016
2516,40,40,-1,09.06.2018,domestic,spot,430604,FCA,RU,02,processor,Строительство,Пр-во строительных материалов,29420427.710576,0,0,0.0,0,327288.16955389,63.33450789636999,295522.70973102,18716785.393016
2517,40,40,-1,26.06.2018,domestic,spot,430604,FCA,RU,02,processor,Строительство,Пр-во строительных материалов,29420427.710576,0,0,0.0,0,327288.16955389,63.33450789636999,295522.70973102,18716785.393016
2518,41,41,-1,07.06.2018,domestic,spot,430604,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,29416400.207494,0,0,6655649.3905965,0,328826.76455599,63.33450789636999,299516.23966741,18969713.646307
